# c0 + a0 * (Tx_p_center - Tx_therm_cond)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.692402985998207; Max AE: 4.03945682663159
# Coefficients
# Task   a0                      c0
# all , -6.093018492565866e-01, -5.123070437349306e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         224|55|sub; (Tx_p_center - Tx_therm_cond); $\left(Tx_{p, center} - Tx_{therm, cond}\right)$; (Tx_p_center - Tx_therm_cond); Tx_p_center,Tx_therm_cond
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_177  ,  7.235759846348151e-01,  1.029772134129102e+00, -1.690085358161203e+00
sample_178  ,  7.664207828606920e-01,  1.688939423300954e-01, -2.771925647955347e-01
sample_179  ,  9.563718550491178e-01,  8.685463858637327e-01, -1.425478007203576e+00
sample_180  ,  2.761425166905184e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_181  ,  1.447520598932228e-01,  3.870498205044608e-02, -6.352349348302544e-02
sample_182  , -5.628032671323608e-01, -6.904477263384876e-01,  1.133178451995358e+00
sample_183  , -1.104830726072193e+00, -6.407422036200071e-01,  1.051600621927836e+00
sample_184  , -1.044897221800765e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_185  , -2.237889361795465e+00, -5.866212138291454e-01,  9.627760272595365e-01
sample_186  ,  2.508500174446247e-01,  7.434881364256901e-01, -1.220229574771232e+00
sample_187  , -2.803236021957193e+00,  3.488050988167498e-01, -5.724668310827046e-01
sample_188  ,  4.555258980582214e-02,  8.039441943436783e-01, -1.319451426783910e+00
sample_189  , -1.108548349938979e+00, -7.449572267791651e-01,  1.222640679144651e+00
sample_190  , -9.902357292014686e-01, -1.061391839024603e+00,  1.741980334245850e+00
sample_191  ,  7.791091149085292e-01,  1.037883292327014e+00, -1.703397574770769e+00
sample_192  ,  8.645478279914930e-01,  3.398822572845119e-01, -5.578224613944709e-01
sample_193  ,  8.996958617157412e-01,  8.041322444556991e-01, -1.319760058888425e+00
sample_194  ,  1.760033497848565e+00,  8.009860078054354e-01, -1.314596384013480e+00
sample_195  , -7.758259438466784e-01, -1.061391839024603e+00,  1.741980334245850e+00
sample_196  , -1.079959050994682e+00, -1.061391839024603e+00,  1.741980334245850e+00
sample_197  , -1.371102975529006e-01, -1.061391839024603e+00,  1.741980334245850e+00
sample_198  ,  9.081466941495908e-01,  8.041322444556991e-01, -1.319760058888425e+00
sample_199  ,  4.222578238409413e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_200  , -4.812959411297779e-01, -1.377799282841147e-01,  2.261275399905989e-01
sample_201  ,  4.620913770296741e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_202  ,  3.457262119701210e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_203  ,  5.520038441473829e-01,  9.533045377732065e-01, -1.564585006489542e+00
sample_204  , -1.878043365486599e-01, -5.705180157337975e-01,  9.363470936940211e-01
sample_205  , -1.994270747654320e-01,  6.006518451565217e-01, -9.858034172871480e-01
sample_206  ,  9.308458305851758e-02,  4.394321139316582e-01, -7.212059416327268e-01
sample_207  ,  2.711930960111364e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_208  ,  7.793062513693951e-01,  1.037883292327014e+00, -1.703397574770769e+00
