# c0 + a0 * (site_charge_std - site_charge_avg) + a1 * (surf_charge_avg * Tx_p_skew) + a2 * (M_tot_center / Tx_charge_std) + a3 * (Tx_charge_sum + surf_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.30796840917397; Max AE: 1.0998852069267
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  1.796077030297208e-01,  8.760725235691118e-01,  7.145716159102925e-03,  5.029262366334368e-01,  1.613561339142311e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         5|0|sub; (site_charge_std - site_charge_avg); $\left(site_{charge, std} - site_{charge, avg}\right)$; (site_charge_std - site_charge_avg); site_charge_std,site_charge_avg
# 1;  1; Unitless;                                         68|25|mult; (surf_charge_avg * Tx_p_skew); $\left(surf_{charge, avg} Tx_{p, skew}\right)$; (surf_charge_avg .* Tx_p_skew); surf_charge_avg,Tx_p_skew
# 2;  1; Unitless;                                         107|141|div; (M_tot_center / Tx_charge_std); $\left(\frac{ M_{tot, center} }{ Tx_{charge, std} } \right)$; (M_tot_center ./ Tx_charge_std); M_tot_center,Tx_charge_std
# 3;  1; Unitless;                                         112|33|add; (Tx_charge_sum + surf_tot_fill); $\left(Tx_{charge, sum} + surf_{tot, fill}\right)$; (Tx_charge_sum + surf_tot_fill); Tx_charge_sum,surf_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_118  ,  1.033066533099194e+00,  1.136234116359648e+00, -4.393715006667206e-01,  2.636998274444827e-01,  8.742522808056417e+00,  1.511753957700479e+00
sample_119  ,  5.571273486027266e-01,  5.567531091573023e-01, -2.272818575120426e-01, -4.463039415561872e-01,  2.467258726744015e+01,  1.294245189518132e+00
sample_120  , -9.286847045079734e-01, -1.332694894901213e+00, -2.851932267180642e+00,  2.500571257036123e-01, -7.718741697765416e-01, -2.376838831349104e+00
sample_121  , -1.415936356126881e+00, -1.468554147067960e+00, -2.269361881772231e+00,  1.687772257809526e-01,  9.495410008860653e-01, -2.737899807844314e+00
sample_122  ,  1.122894639469181e+00,  5.792893301236113e-01,  4.652703978466030e-02, -9.478131962797369e-01,  3.822182780415847e+00,  2.411123855979195e+00
sample_123  , -4.745781953878296e-01, -4.703769199125509e-01,  2.358678171696432e+00, -2.315691308539493e-01, -1.091489675179789e+00, -1.679568359424915e+00
sample_124  , -1.582185961300186e+00, -1.633767204872310e+00, -1.631573152401173e+00,  7.485986291627592e-02, -1.950304690117907e+00, -3.089372684628911e+00
sample_125  ,  1.486494650452379e+00,  1.203899016987156e+00,  9.547086912431127e-02, -3.634632504745662e-02,  1.495904458636273e-01,  2.100046862684537e+00
sample_126  ,  8.848275629462781e-01,  1.015121411276023e+00, -3.985230081871494e-01,  7.911237005808655e-02, -1.334334557647359e+00,  1.721066865766976e+00
sample_127  ,  1.300113777743623e+00,  1.342415505136354e+00,  4.056516837239104e-01,  7.633861352878747e-02,  2.042496662890096e-01,  2.067626336415262e+00
sample_128  ,  5.622685310101794e-01,  1.212483113716348e-01, -3.623340676153063e-01, -6.046211399265157e-01, -1.729146771634753e+00,  1.127437953432261e+00
sample_129  , -1.021152850287434e+00, -1.334950756720140e+00, -2.864492206319517e+00,  2.500571257036123e-01, -7.718741697765416e-01, -2.376838831349104e+00
sample_130  , -1.635960259529398e+00, -1.368310678140928e+00, -2.337644144196776e+00,  2.136909523228498e-01, -1.670438076153939e+00, -2.555206148975589e+00
sample_131  ,  1.699543275762102e+00,  1.061982765613211e+00, -7.138027033571104e-02, -1.390385862672311e-01, -9.648842423440374e+00,  2.195556270544815e+00
sample_132  ,  7.388827726692149e-01,  9.729427112405359e-01,  3.932298861583329e-01, -5.493022850807946e-02, -1.730309890061472e+00,  1.593566947961556e+00
sample_133  , -7.238328200361301e-01, -6.253670674012912e-01,  2.425242333099004e+00,  1.687772257809526e-01,  9.495410008860653e-01, -2.737899807844314e+00
sample_134  ,  9.205689598163199e-01,  8.585367043874212e-01,  3.162280764327211e-01, -1.949591703672147e-01,  9.138216658733253e+00,  1.483085962978104e+00
sample_135  , -2.823214488139094e-01,  6.588242216328157e-01, -2.249844204094267e-01, -7.235762987781765e-01, -5.470335989994182e+00,  2.407652885910524e+00
sample_136  , -1.511238307164410e+00, -1.474080092820774e+00, -2.219255987463987e+00,  1.713037170252781e-01, -1.729462664936789e+00, -2.733118470717615e+00
sample_137  , -1.122577295143122e+00, -1.218133497487465e+00, -2.908001474104858e+00,  2.928865445327850e-01, -1.156801637935052e+00, -2.198162998339756e+00
