# c0 + a0 * (en_pauling_sum + lattice_constant_std)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.470002747478141; Max AE: 2.48822376819479
# Coefficients
# Task   a0                      c0
# all ,  5.497723644378819e-01,  1.609351524817804e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         85|80|add; (en_pauling_sum + lattice_constant_std); $\left(en_{pauling, sum} + lattice_{constant, std}\right)$; (en_pauling_sum + lattice_constant_std); en_pauling_sum,lattice_constant_std
# Number of Samples Per Task
# Task, n_samples               
# all , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_118  ,  1.033066533099194e+00,  7.919372097710813e-01,  1.440482026739926e+00
sample_119  ,  5.571273486027266e-01,  1.016971963942496e+00,  1.849805537210487e+00
sample_120  , -9.286847045079734e-01, -1.189869818028378e+00, -2.164295433883744e+00
sample_121  , -1.415936356126881e+00, -1.383385964821990e+00, -2.516288657463605e+00
sample_122  ,  1.122894639469181e+00,  4.773386391686860e-01,  8.682477877125450e-01
sample_123  , -4.745781953878296e-01, -4.074383575052557e-01, -7.411037437682840e-01
sample_124  , -1.582185961300186e+00, -1.552844525137634e+00, -2.824522703547220e+00
sample_125  ,  1.486494650452379e+00,  7.426783095195173e-01,  1.350883306546107e+00
sample_126  ,  8.848275629462781e-01,  6.356324376427940e-01,  1.156173861690375e+00
sample_127  ,  1.300113777743623e+00,  9.360775483538077e-01,  1.702663882188596e+00
sample_128  ,  5.622685310101794e-01, -1.389393364074453e-01, -2.527215724084362e-01
sample_129  , -1.021152850287434e+00, -1.189869818028378e+00, -2.164295433883744e+00
sample_130  , -1.635960259529398e+00, -1.253805663742986e+00, -2.280590558648664e+00
sample_131  ,  1.699543275762102e+00,  4.908350347606121e-01,  8.927968492240772e-01
sample_132  ,  7.388827726692149e-01,  1.118940606109518e+00,  2.035279833051604e+00
sample_133  , -7.238328200361301e-01, -1.383385964821990e+00, -2.516288657463605e+00
sample_134  ,  9.205689598163199e-01,  1.089523987166840e+00,  1.981772925746877e+00
sample_135  , -2.823214488139094e-01,  4.678963770340507e-01,  8.510729299979531e-01
sample_136  , -1.511238307164410e+00, -1.498866446700035e+00, -2.726340106659527e+00
sample_137  , -1.122577295143122e+00, -9.886173005141849e-01, -1.798230257581249e+00
sample_138  ,  9.872839629225001e-01,  1.118940606109518e+00,  2.035279833051604e+00
sample_139  ,  4.762218330002200e-01,  4.769435177225740e-01,  8.675290876256172e-01
sample_140  ,  7.084140570182394e-02, -3.637028060477380e-01, -6.615516340469535e-01
sample_141  , -1.681154640966576e+00, -1.406120807304011e+00, -2.557641850080455e+00
sample_142  ,  1.254493085432562e+00,  6.356324376427940e-01,  1.156173861690375e+00
sample_143  , -7.603836712326606e-01, -1.253805663742986e+00, -2.280590558648664e+00
sample_144  ,  9.381309201146129e-01,  8.169518521521075e-01,  1.485982026374507e+00
sample_145  , -8.260895894726673e-02, -6.021708416806359e-01, -1.095309405550658e+00
sample_146  ,  9.612804296456203e-01,  4.650701677224457e-01,  8.459322399698274e-01
sample_147  ,  2.268320500899568e-01,  1.985663392898564e-02,  3.611791936702413e-02
sample_148  ,  1.483265200777105e-01, -2.767055756373559e-02, -5.033093577198544e-02
sample_149  ,  1.771413048610887e+00,  1.181931585162840e+00,  2.149856307112333e+00
sample_150  ,  8.523505079354604e-01,  1.075736312312504e+00,  1.956694046293864e+00
sample_151  , -1.255573351661400e+00, -1.182528568753909e+00, -2.150942181248038e+00
sample_152  , -5.833815078062150e-01, -3.637028060477380e-01, -6.615516340469535e-01
sample_153  , -1.195457114348063e+00, -9.886173005141849e-01, -1.798230257581249e+00
sample_154  ,  1.579434907491912e+00,  6.788831373557510e-01,  1.234844057776311e+00
sample_155  , -6.144671283185290e-01, -1.945692709137593e-01, -3.539087875264481e-01
sample_156  , -1.594727042392965e+00, -1.204868289789818e+00, -2.191576673777960e+00
sample_157  ,  7.987362672556538e-01,  1.448437838615648e+00,  2.634613764365206e+00
sample_158  , -3.231802014980221e-01, -9.911017588918224e-02, -1.802749324995956e-01
sample_159  , -1.298097268452744e+00, -1.383781086268101e+00, -2.517007357550532e+00
sample_160  , -1.628485324235268e-01,  4.969523590436964e-01,  9.039238622912745e-01
sample_161  ,  2.213008005398720e-01,  2.862883996495723e-01,  5.207398883032064e-01
sample_162  , -4.684590821553116e-01, -1.945692709137593e-01, -3.539087875264481e-01
sample_163  ,  1.032677668666385e+00,  3.313876868294431e-01,  6.027725441752104e-01
sample_164  ,  1.069487264402070e+00,  5.113523709190450e-01,  9.301165427656231e-01
sample_165  ,  9.923401757054523e-01,  1.147657214152590e+00,  2.087513466279847e+00
sample_166  ,  9.896482898758491e-01,  7.361615387706194e-01,  1.339029726463810e+00
sample_167  , -6.535320597435804e-01, -4.618693508697877e-01, -8.401101633073697e-01
sample_168  ,  6.874664953087726e-01, -1.389393364074453e-01, -2.527215724084362e-01
sample_169  ,  1.630190164762453e-01,  1.671803036644502e-01,  3.040900461327929e-01
sample_170  ,  9.575810654025536e-01,  1.255029100765534e+00,  2.282815910633751e+00
