# c0 + a0 * (Tx_charge_std / CN_tot_kurt) + a1 * (site_tDOS_at_EF - Tx_p_center) + a2 * (Tx_tot_fill / M_p_fill) + a3 * (CN_tDOS_at_EF * surf_tot_var) + a4 * (Tx_s_fill + surf_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.313682771090998; Max AE: 1.05772502671187
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.042270180479902e-01, -1.728262887051450e-01, -9.145151351946849e-02, -4.199067098391910e-01,  5.112559361632413e-01,  8.397683116503304e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         107|106|div; (Tx_charge_std / CN_tot_kurt); $\left(\frac{ Tx_{charge, std} }{ CN_{tot, kurt} } \right)$; (Tx_charge_std ./ CN_tot_kurt); Tx_charge_std,CN_tot_kurt
# 1;  1; Unitless;                                         131|117|sub; (site_tDOS_at_EF - Tx_p_center); $\left(site_{tDOS, at, EF} - Tx_{p, center}\right)$; (site_tDOS_at_EF - Tx_p_center); site_tDOS_at_EF,Tx_p_center
# 2;  1; Unitless;                                         50|40|div; (Tx_tot_fill / M_p_fill); $\left(\frac{ Tx_{tot, fill} }{ M_{p, fill} } \right)$; (Tx_tot_fill ./ M_p_fill); Tx_tot_fill,M_p_fill
# 3;  1; Unitless;                                         119|110|mult; (CN_tDOS_at_EF * surf_tot_var); $\left(CN_{tDOS, at, EF} surf_{tot, var}\right)$; (CN_tDOS_at_EF .* surf_tot_var); CN_tDOS_at_EF,surf_tot_var
# 4;  1; Unitless;                                         19|3|add; (Tx_s_fill + surf_tot_fill); $\left(Tx_{s, fill} + surf_{tot, fill}\right)$; (Tx_s_fill + surf_tot_fill); Tx_s_fill,surf_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
sample_52   ,  1.180038040705398e+00,  1.242014058075644e+00,  4.606327956569741e+00,  6.364360855499110e-01,  1.429669878227741e+00, -3.488179843774202e-01,  1.510399574720589e+00
sample_53   , -1.706633203341722e+00, -1.617308333769204e+00,  5.204139140382512e-01, -8.709368260575112e-01,  1.461827987383498e+00,  3.026514926449101e-02, -3.441822557001380e+00
sample_54   , -1.491110713165102e+00, -1.316572992330634e+00,  7.811652820204674e-01, -1.659639999330523e+00, -6.793839030522142e-01,  3.721117817376482e+00, -5.249936493741160e-01
sample_55   , -1.811793316472483e+00, -1.922328930563639e+00, -1.206854519577606e+00,  1.455657742066037e+00, -1.020707893418955e+00,  1.145372620977866e-01, -3.274667709770267e+00
sample_56   ,  2.748608721228185e-01, -1.853595181610852e-01, -4.251060454928173e-01, -1.544549200681717e+00,  6.859923013843880e-01, -3.877615840953671e-01, -1.158042645186462e+00
sample_57   ,  6.065023302090887e-01,  7.243187822642126e-01,  5.593808992898419e-01,  8.413847671988113e-01,  4.607252395821205e+00,  1.525490719466924e-02,  2.259530923051078e+00
sample_58   , -1.551047963330257e+00, -1.524379037948673e+00,  9.343299377555041e-01,  4.969193573423007e-01,  1.419109631672963e+00, -2.367883473370976e-01, -3.109023766460919e+00
sample_59   , -3.442151311358171e-02, -2.244399978804539e-01, -5.473520212473990e-01, -8.761438288866933e-01, -1.386644521289038e+00, -1.339762819393479e-01, -1.145917112854164e+00
sample_60   , -7.701305448717241e-01, -4.850622431254922e-01,  5.283769595831885e-01, -1.603758094569109e+00, -9.230375618173465e-01,  4.835333592089001e-01, -1.530849841338714e+00
sample_61   ,  9.329932892101436e-01,  9.332283070846126e-01, -1.850926286592663e-01, -1.324235782668615e-01, -1.280774640946621e+00,  3.898435538863920e-01,  1.745165062467126e+00
sample_62   ,  5.842126295594917e-01,  7.141179472411766e-01, -8.878749227444263e-02,  3.671422207943266e-01,  1.150901613864390e+00,  2.773219699378460e-01,  1.808385945567064e+00
sample_63   ,  9.285696122711918e-01,  1.224150365212392e+00,  2.316951063247168e-01, -2.074233690773707e-01, -8.768090682978849e-01,  2.343713649738847e-02,  1.975199222213553e+00
sample_64   ,  4.119129605136950e-01,  9.249679242015274e-01,  3.541961037516029e-01, -1.601811686352862e+00, -3.016445807495338e-01, -2.708731220448669e-01,  7.548309920100638e-01
sample_65   ,  9.178427436451725e-01,  7.315613566625948e-01,  2.659869861532853e-01,  1.455416389504701e+00, -1.124276069750946e+00,  2.838552759549754e-01,  1.736452590998996e+00
sample_66   , -2.438262378683324e-01, -1.426280381158733e-01, -5.473520212473990e-01, -1.349520653544186e+00, -1.386644521289038e+00, -1.339762819393479e-01, -1.145917112854164e+00
sample_67   , -7.152591820729946e-02,  1.555983155029962e-01, -5.401873716104297e-02, -3.440306673619171e-01, -7.941246522154618e-01,  3.193597678262337e-01,  1.550525972953155e-01
sample_68   ,  1.101878756532421e+00,  8.155562527139091e-01,  4.465953802526554e-01,  2.163983972875378e+00, -1.110689544039659e+00,  1.935326424160380e-02,  1.888638728669864e+00
sample_69   , -1.522458202093985e+00, -1.620388297690355e+00,  7.811652820204674e-01,  9.828298585868889e-02, -6.793839030522142e-01,  3.721117817376482e+00, -5.249936493741160e-01
sample_70   ,  8.743536162389141e-01,  6.412927453286977e-01, -1.086018442726186e-01, -1.138400358759406e+00,  6.060347853723140e-01,  6.852035063441088e-02,  8.920866684974007e-01
sample_71   ,  9.322703707672507e-01,  5.573073679508036e-01,  9.360913001874155e-02,  1.390628529259987e-01,  1.258809536471009e+00,  5.474845462256892e-01,  1.628577911788579e+00
sample_72   , -1.559376814947324e+00, -1.550616380212857e+00,  7.811652820204674e-01, -3.054282666379406e-01, -6.793839030522142e-01,  3.721117817376482e+00, -5.249936493741160e-01
sample_73   ,  4.748435749276483e-02, -1.012674621289624e-01,  7.139697575282176e-01, -1.569069572937854e+00, -1.622028971840789e+00,  5.716122533156920e-02, -1.281491869636392e+00
sample_74   , -1.238789902535031e-01, -2.776626381773040e-01,  1.140555133326700e+00,  4.759120266635108e-01, -8.795071779913879e-01, -1.005603936074216e-01, -1.018910941157181e+00
sample_75   , -1.197072237226564e+00, -8.823721345073068e-01, -4.389068837579429e-01, -7.219992873396384e-01, -1.473955736797025e+00, -3.560935291409582e-01, -2.600859801144709e+00
sample_76   ,  6.669215980133916e-02, -3.877986399967273e-01, -4.173285034988406e-01, -8.551506549996455e-01,  8.606371362954509e-01,  1.675705916363688e-01, -8.351990949627923e-01
sample_77   ,  8.560447246696887e-01,  6.725986551060630e-01,  2.935031736178725e-01, -1.789769194261649e+00,  1.535768446515337e+00, -3.241240597671323e-02,  7.345633202816927e-01
sample_78   , -1.970694962120995e+00, -1.853613139876452e+00,  5.204139140382512e-01,  4.963598270020340e-01,  1.461827987383498e+00,  3.026514926449101e-02, -3.441822557001380e+00
sample_79   ,  7.048802338076922e-01,  1.006358553079524e+00,  1.275435017031546e+00,  8.349204247248903e-01, -5.940032918017372e-01, -4.513686652811413e-01,  1.349398318361681e+00
sample_80   ,  5.703764146279091e-01,  7.096205794003273e-01, -2.086602719893547e-01,  1.000353144935316e+00,  1.703159805136262e+00,  1.866101585400022e-01,  2.062361398004759e+00
sample_81   , -1.519566284340953e+00, -1.440378786684147e+00,  6.850951017267632e-01,  6.962806917123179e-01, -1.098769644377707e+00, -2.748442733111012e-02, -3.105001545583814e+00
sample_82   , -1.476340169445467e+00, -1.495047529000963e+00,  9.190510458751467e-01, -1.545520157660466e+00,  2.785024848767636e-01,  4.164314216254409e+00, -3.282658570059915e-01
sample_83   , -1.066369575108189e+00, -8.651801444830682e-01,  1.073032102039581e+00, -4.294040190906034e-01, -1.685578886670654e+00, -3.009085377440754e-01, -2.769083680282307e+00
sample_84   ,  8.332030149161963e-01,  9.999097689876683e-01,  1.649137601021120e-01, -6.890275515528826e-01, -6.020203898306604e-01, -1.885473436527996e-01,  1.262448761228248e+00
sample_85   , -1.912017765928209e-01,  3.134894444348952e-01, -5.290631256728325e-01,  1.110759079402760e+00,  1.289746846095158e+00, -1.991345957514847e-02,  1.146609983243472e+00
sample_86   , -1.812354230920615e+00, -2.204533780454966e+00, -5.517515588775480e-01,  1.984444923733449e+00,  2.191839178029743e+00,  3.206246983752779e-02, -3.274541312417784e+00
sample_87   ,  9.025287301966769e-01,  1.015913722488968e+00,  2.101892438283946e+00,  9.350927156897325e-01,  5.455102145771213e-01, -9.560839326775208e-02,  1.729491200475493e+00
sample_88   , -7.472713090823667e-01, -3.455441272715120e-01,  5.693673386744047e-01, -1.372448117076207e+00,  8.838727781799363e-01,  3.309437878792600e-01, -9.902330253632201e-01
sample_89   , -1.864741135127659e+00, -1.822756949317965e+00,  5.517338091694567e-01,  1.622667436641589e+00, -1.240505650131855e+00,  9.182482157105495e-02, -3.439936625511435e+00
sample_90   , -5.785510175228054e-01, -7.088898143497944e-01,  1.073032102039581e+00, -1.333724370492219e+00, -1.685578886670654e+00, -3.009085377440754e-01, -2.769083680282307e+00
sample_91   ,  8.073355633184540e-01,  6.939586759364320e-01,  3.529471019593091e-01, -1.575255992439401e-01,  1.884501560159562e+00, -7.027276405347914e-02,  1.347276622434315e+00
sample_92   ,  9.063212665598809e-01,  7.520960181423788e-01, -1.628298933392517e-01,  1.598055757566003e+00, -1.381345614599722e+00,  3.304964192020051e-01,  1.904580377281735e+00
sample_93   , -3.830293522290377e-01, -3.933826262653423e-01, -1.662297842052468e-01,  2.694483012729608e+00,  1.350971968107009e+01, -2.716271306398874e-03,  2.425375081555246e+00
sample_94   ,  8.804155911302239e-01,  5.222770886757243e-01, -3.062613338159812e+00, -1.294946821663105e-01,  4.535419036906899e-01,  7.286962986378866e-02,  1.578862387346082e+00
sample_95   ,  1.013317781659036e-01,  5.673339044110033e-01, -3.642702373906823e-01, -6.591793544153896e-01,  6.734643072887048e-01,  2.208538166235332e-01,  1.098721095251051e+00
