# c0 + a0 * (lattice_constant_av + Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.507158448929215; Max AE: 1.29283612320351
# Coefficients
# Task   a0                      c0
# all ,  4.985178764690080e-01,  2.030723119029767e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         204|83|add; (lattice_constant_av + Tx_s_fill); $\left(lattice_{constant, av} + Tx_{s, fill}\right)$; (lattice_constant_av + Tx_s_fill); lattice_constant_av,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 191                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_172  ,  2.196961822403496e-02, -4.622825006294825e-01, -9.273137884318619e-01
sample_173  , -1.447054374240326e+00, -1.265686126967344e+00, -2.538898175391770e+00
sample_174  , -3.478683752249606e-01, -3.374930968088292e-01, -6.769929680341379e-01
sample_175  ,  1.305669837458387e+00,  7.534262151400319e-01,  1.511332392885355e+00
sample_176  , -1.035082346188746e+00, -1.189058259400831e+00, -2.385186801771096e+00
sample_177  ,  1.463249486311197e+00,  8.167248598071147e-01,  1.638306063549737e+00
sample_178  , -1.104312445665046e+00, -1.107139420026153e+00, -2.220862023781372e+00
sample_179  ,  1.362381822075674e+00,  8.120327341304946e-01,  1.628893912254674e+00
sample_180  ,  8.132830352875333e-01,  1.562483697924659e+00,  3.134258111247081e+00
sample_181  ,  1.329100429794831e+00,  1.632847995747264e+00,  3.275405101443289e+00
sample_182  , -3.574933362507811e-01, -2.942421489537312e-01, -5.902338970025359e-01
sample_183  , -9.770845545746801e-02, -2.676404676444461e-02, -5.368723575975654e-02
sample_184  ,  3.119088608070613e-01,  1.651006732093744e-01,  3.311830548159655e-01
sample_185  ,  1.832240373305453e-01, -3.420826741545074e-01, -6.861994129026472e-01
sample_186  ,  7.233508321383376e-01,  8.269893317996414e-01,  1.658896041315890e+00
sample_187  ,  1.436661363487972e+00,  1.627259963753664e+00,  3.264195810347892e+00
sample_188  , -1.197612116511286e+00, -3.837756157449389e-01, -7.698332073128732e-01
sample_189  ,  2.738953495844297e+00,  1.583953739539720e+00,  3.177325857918741e+00
sample_190  ,  1.530798523942711e+00,  8.167248598071147e-01,  1.638306063549737e+00
