# c0 + a0 * (surf_bond_length_sum - surf_bond_length_std)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.767198202062697; Max AE: 4.3091518759198
# Coefficients
# Task   a0                      c0
# all ,  4.385055792443411e-01,  6.532103568942939e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         34|24|sub; (surf_bond_length_sum - surf_bond_length_std); $\left(surf_{bond, length, sum} - surf_{bond, length, std}\right)$; (surf_bond_length_sum - surf_bond_length_std); surf_bond_length_sum,surf_bond_length_std
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_177  ,  7.235759846348151e-01,  6.392945807347662e-01,  1.457893835322314e+00
sample_178  ,  7.664207828606920e-01,  7.284890415770483e-01,  1.661299367803765e+00
sample_179  ,  9.563718550491178e-01,  5.601059819454621e-01,  1.277306398040977e+00
sample_180  ,  2.761425166905184e-01,  2.423322952649421e-01,  5.526321824286543e-01
sample_181  ,  1.447520598932228e-01,  1.572188166300820e-01,  3.585332184393416e-01
sample_182  , -5.628032671323608e-01, -4.434178431229677e-01, -1.011202283645039e+00
sample_183  , -1.104830726072193e+00, -3.429137418632109e-01, -7.820054250031228e-01
sample_184  , -1.044897221800765e-01,  1.407233434857485e-01,  3.209157423452871e-01
sample_185  , -2.237889361795465e+00, -3.655432970298965e-03, -8.336115076571837e-03
sample_186  ,  2.508500174446247e-01,  6.871782970956338e-01,  1.567091343010549e+00
sample_187  , -2.803236021957193e+00,  6.185001481049540e-01,  1.410472699505419e+00
sample_188  ,  4.555258980582214e-02,  7.773937545463105e-01,  1.772825230378964e+00
sample_189  , -1.108548349938979e+00, -7.894331749251111e-01, -1.800280799814474e+00
sample_190  , -9.902357292014686e-01, -8.854324526811067e-01, -2.019204531461007e+00
sample_191  ,  7.791091149085292e-01,  7.661915252039637e-01,  1.747278852242450e+00
sample_192  ,  8.645478279914930e-01,  6.861083290378837e-01,  1.564651310070503e+00
sample_193  ,  8.996958617157412e-01,  5.331673003523154e-01,  1.215873470232922e+00
sample_194  ,  1.760033497848565e+00,  6.437555350697098e-01,  1.468066919876064e+00
sample_195  , -7.758259438466784e-01, -8.165003485022675e-01, -1.862006750083568e+00
sample_196  , -1.079959050994682e+00, -1.013163494769875e+00, -2.310491685227402e+00
sample_197  , -1.371102975529006e-01, -7.106403539171572e-01, -1.620595922956728e+00
sample_198  ,  9.081466941495908e-01,  5.331673003523154e-01,  1.215873470232922e+00
sample_199  ,  4.222578238409413e-01,  1.632068755962372e-01,  3.721888234067268e-01
sample_200  , -4.812959411297779e-01, -5.088787684351478e-02, -1.160484136398183e-01
sample_201  ,  4.620913770296741e-01,  2.165989775091540e-01,  4.939480539390389e-01
sample_202  ,  3.457262119701210e-01, -1.467074538123428e-01, -3.345623425479750e-01
sample_203  ,  5.520038441473829e-01,  8.687432771176640e-01,  1.981145322289247e+00
sample_204  , -1.878043365486599e-01, -8.552744654389394e-01, -1.950430065024030e+00
sample_205  , -1.994270747654320e-01,  6.211333334767535e-01,  1.416477606846250e+00
sample_206  ,  9.308458305851758e-02, -1.227151824972699e+00, -2.798486229268508e+00
sample_207  ,  2.711930960111364e-01,  3.408775927576649e-02,  7.773620425652938e-02
sample_208  ,  7.793062513693951e-01,  7.661915252039637e-01,  1.747278852242450e+00
sample_209  ,  2.506387031325942e-01,  6.871782970956338e-01,  1.567091343010549e+00
sample_210  ,  1.470713617310023e-01,  1.572188166300820e-01,  3.585332184393416e-01
sample_211  ,  5.701335680248689e-01,  6.256265925249584e-02,  1.426724361416493e-01
sample_212  ,  2.204995725775800e-01,  4.801545272598990e-01,  1.094979288718126e+00
sample_213  , -1.283384745530387e+00, -8.178936706276955e-01, -1.865184183145717e+00
sample_214  ,  1.578573471603265e+00,  5.601059819454621e-01,  1.277306398040977e+00
sample_215  ,  3.776635441805608e-01,  8.055327190998621e-01,  1.836995370704298e+00
sample_216  ,  1.692586790234400e+00,  5.601059819454621e-01,  1.277306398040977e+00
sample_217  , -4.092407030070960e-02, -7.934982050412469e-01, -1.809550989998008e+00
sample_218  ,  4.546552496045046e-02,  7.773937545463105e-01,  1.772825230378964e+00
sample_219  ,  4.918833437611120e-01, -8.845115112819592e-01, -2.017104349746707e+00
sample_220  ,  5.514559349458986e-01,  8.687432771176640e-01,  1.981145322289247e+00
sample_221  , -1.855090812901063e+00, -3.655432970298965e-03, -8.336115076571837e-03
sample_222  ,  7.239399685345603e-01,  1.669755342120072e-01,  3.807831464761491e-01
sample_223  , -1.697699480243430e+00, -3.640195445822065e-01, -8.301366318063894e-01
sample_224  ,  3.738774799955152e-01, -3.372664988304538e-01, -7.691270414658171e-01
sample_225  ,  1.697078846565262e+00,  7.112889121947640e-01,  1.622074942399818e+00
sample_226  , -2.762428654288893e-02,  4.086648818006979e-02,  9.319491042848918e-02
sample_227  , -4.669497036395854e-01, -8.845115112819592e-01, -2.017104349746707e+00
sample_228  ,  2.564065720466515e-01,  8.561344800846944e-01,  1.952391304940830e+00
sample_229  , -1.055131691385365e-01, -1.467074538123428e-01, -3.345623425479750e-01
sample_230  , -6.830947700661033e-02, -3.004150751733467e-01, -6.850883760499478e-01
sample_231  , -5.602224485255767e-01, -4.434178431229677e-01, -1.011202283645039e+00
sample_232  ,  2.245816314646621e-01,  4.801545272598990e-01,  1.094979288718126e+00
sample_233  , -3.527803642960677e-01, -7.934982050412469e-01, -1.809550989998008e+00
sample_234  ,  2.174630436082095e+00,  6.832233595565783e-01,  1.558072215942951e+00
sample_235  ,  1.563749269977512e-01,  2.165989775091540e-01,  4.939480539390389e-01
sample_236  , -2.433562933797904e+00, -6.325578404055937e-01, -1.442530882949439e+00
sample_237  , -6.774687665485581e-01,  4.993896075850175e-03,  1.138844364182390e-02
sample_238  ,  1.148880481304566e+00, -7.909710925203406e-02, -1.803787978897317e-01
sample_239  ,  2.499341932057781e-01,  1.252327083055106e-01,  2.855897717910874e-01
sample_240  ,  7.431301306702482e-01,  8.457835588086897e-01,  1.928786311604503e+00
sample_241  , -1.381647253492698e+00,  1.319860102443909e-01,  3.009904924626873e-01
sample_242  ,  6.046570677591423e-01,  8.687432771176640e-01,  1.981145322289247e+00
sample_243  , -1.864370124444296e-01,  1.190070484660965e-01,  2.713923245199660e-01
sample_244  , -8.808685962048247e-02, -6.162809164822200e-02, -1.405411802386274e-01
sample_245  ,  1.108366584960408e+00,  6.088305530215172e-01,  1.388421451947520e+00
sample_246  , -2.059385071191449e-01, -8.165003485022675e-01, -1.862006750083568e+00
sample_247  , -9.079232305809039e-01, -7.139250418154681e-01, -1.628086564019885e+00
sample_248  ,  2.355228062778741e+00,  9.313065416016214e-01,  2.123819138644720e+00
