# c0 + a0 * (lattice_param_a / site_bond_length_max) + a1 * (surf_M_Tx_length_max - site_bond_length_max) + a2 * (surf_bond_length_sum^2) + a3 * (surf_bond_length_std / lattice_param_gamma)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.656747334515568; Max AE: 4.04583196774699
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -2.416275533125005e-02,  2.440314858954026e-01, -3.008692399511351e-01, -1.413647501944765e-01,  1.464814301719998e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         10|30|div; (lattice_param_a / site_bond_length_max); $\left(\frac{ lattice_{param, a} }{ site_{bond, length, max} } \right)$; (lattice_param_a ./ site_bond_length_max); lattice_param_a,site_bond_length_max
# 1;  1; Unitless;                                         35|30|sub; (surf_M_Tx_length_max - site_bond_length_max); $\left(surf_{M, Tx, length, max} - site_{bond, length, max}\right)$; (surf_M_Tx_length_max - site_bond_length_max); surf_M_Tx_length_max,site_bond_length_max
# 2;  1; Unitless;                                         34|sq; (surf_bond_length_sum^2); $\left(surf_{bond, length, sum}^2\right)$; (surf_bond_length_sum).^2; surf_bond_length_sum
# 3;  1; Unitless;                                         24|41|div; (surf_bond_length_std / lattice_param_gamma); $\left(\frac{ surf_{bond, length, std} }{ lattice_{param, gamma} } \right)$; (surf_bond_length_std ./ lattice_param_gamma); surf_bond_length_std,lattice_param_gamma
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_51   ,  8.747541352028874e-01,  6.052820750006060e-01,  1.865461856057693e+00,  4.921590631966433e-02,  8.717727035034608e-01, -5.334814387343152e+00
sample_52   ,  1.407295392484003e+00,  6.058430925240121e-01, -4.246065834828430e-01, -1.373219738165909e+00,  4.803970348970978e-02, -5.649672344106288e+00
sample_53   , -6.485601439105799e-01,  1.045733186655070e-01, -4.795302268833758e+00, -1.907971777895781e-01,  8.290870952012050e-02,  6.102697286964390e-01
sample_54   , -8.270953455021176e-01,  1.191778197258652e-01, -4.589664268763598e+00, -2.013671858332492e+00,  1.039253571517762e-02, -2.520597138263805e+00
sample_55   ,  1.316144104083787e+00,  1.564511905687737e-01, -1.947206941140829e-01,  2.144516516345599e-01,  1.345151322644469e-01,  4.666451628666329e-02
sample_56   ,  1.651268236838063e+00,  1.400453638708634e+00,  6.098503494198975e-02,  4.067998432977808e+00,  6.628303105984602e-01, -3.269211906968390e+00
sample_57   , -1.100786754026660e+00, -1.304417740997499e+00, -5.265298246109272e+00, -2.144552322760569e+00,  5.345061742959439e+00, -3.914552028014121e+00
sample_58   ,  1.657989436832829e+00,  9.835938427019142e-01, -1.511522932724533e+00, -1.654265038574656e+00,  7.117733083461275e-04, -8.520488722926839e+00
sample_59   , -1.109223021950149e+00, -1.873963852040083e-01, -1.645584224210403e+00,  9.148763073595996e-01,  2.472229403915494e-02,  4.169781437237343e+00
sample_60   , -1.179710490296530e+00, -1.177093405048856e+00, -2.470235587044101e-01, -1.316491062112592e+00,  3.519479259574886e+00, -3.581141324616102e-01
sample_61   , -2.380373981029233e+00, -6.683557804433178e-01,  1.598626544739880e-01,  1.035859517763732e+00,  8.714439822794795e-02,  7.339437557235785e+00
sample_62   , -1.442840436625101e+00, -1.211603321261691e+00, -7.987516071150416e-01, -1.482681590175895e+00,  4.016559480448433e+00, -1.364522614790503e+00
sample_63   ,  2.742471323600454e-01, -7.459186311997208e-02, -1.537887430029515e+01,  5.498917362502336e-01,  4.537727542995622e-02,  5.045158290224200e+00
sample_64   , -1.359045644488029e+00, -1.008582033485484e+00, -3.547427374726395e+00, -1.708216057839438e-01,  3.243925559911344e+00,  1.578157320763354e+00
sample_65   , -3.726105271542456e-01, -1.148725734741500e+00,  5.729155040076273e-01,  1.109330108347422e-01,  2.861059737413200e-01,  8.646813344110923e+00
sample_66   ,  4.961945037028541e-01,  1.095541164282642e+00, -4.501468827712861e+01, -1.642783864189872e+00,  7.614512643918350e-02, -2.017345542411060e+00
sample_67   , -8.186980666536994e-01, -1.213321135671104e+00, -1.001894373150636e+00, -1.539983435939253e+00,  4.048044046610910e+00, -1.483575551764392e+00
sample_68   , -1.519725205686222e+00, -9.674154097305671e-01, -1.974536950112575e+00, -1.215149262963912e+00,  4.166568448386586e+00, -2.748350411549555e+00
sample_69   , -4.808586191048539e-01, -3.007865876427515e-01, -1.515251915302025e+00,  1.591682091151653e-02,  1.784773894106794e-01,  3.070542886183213e+00
sample_70   ,  8.866178323220959e-01,  5.229742395034032e-01, -2.907015174361787e-01, -1.636552330208436e-01,  6.192455318566428e-01, -4.214046437128890e+00
sample_71   ,  1.781360476811337e-01, -7.551711841171678e-02,  1.585755252167385e+00, -2.540458442062128e-01,  4.528522164358642e-01, -1.030112145075406e-01
sample_72   , -9.318174722477794e-01, -4.115910986906590e-01,  8.753648422571884e-01,  5.812110301922475e-01,  1.620928443301803e-03,  4.797995293935605e+00
sample_73   , -1.222270420253936e-01, -1.857013937687229e-01, -4.837479110360898e-02,  2.912003496822740e+00,  3.446609942888298e+00,  4.947003061352316e-02
sample_74   , -2.434285230473981e+00, -1.876556475558987e+00,  1.785593222668869e+00,  8.399278474834815e-01,  8.654021638166676e-01,  1.361364130951811e+01
sample_75   , -9.612430706155806e-01, -1.024078329739790e+00, -5.169540489090799e+00, -9.120098519291302e-01,  3.802210353826521e+00, -5.026511671770940e-01
sample_76   ,  3.194841838858961e-01, -2.716315750883747e-01, -2.576782549686760e+00, -2.387592728243831e-01,  8.375406431948797e-02,  2.807711039781797e+00
sample_77   , -1.520333950726896e+00, -1.008790489258459e+00, -1.447033152121108e+00, -1.332466641972089e+00,  4.166568448386586e+00, -2.748350411549555e+00
sample_78   , -1.191333721564746e-01,  6.172195845538017e-01,  1.013713541897678e+00, -7.124414767559643e-01,  5.458237610941925e-01, -5.894765122551483e+00
sample_79   , -1.109465205294274e+00,  7.707698034466026e-02,  5.819646057238823e-01,  2.219204237613699e+00,  2.472229403915494e-02,  4.169781437237343e+00
sample_80   ,  1.155870544750295e+00,  1.600747561748746e+00,  3.099143182421723e-02,  3.427731563449282e+00,  5.813787622656611e-01, -5.612852769288056e+00
sample_81   ,  4.184809752529952e-01,  1.095541164282642e+00, -4.501468827712861e+01, -1.642783864189872e+00,  7.614512643918350e-02, -2.017345542411060e+00
sample_82   ,  1.925587530492404e+00,  8.678761022038026e-01,  2.539512729481474e-01, -2.322651760067828e-01,  4.803970348970978e-02, -5.649672344106288e+00
sample_83   ,  1.735070504573175e+00,  9.028312733712144e-01,  1.265021094217967e+00, -5.302558205115644e-01,  4.132946779396667e-01, -7.361545281746021e+00
sample_84   ,  1.350117632375153e+00,  8.696437332440977e-01,  4.559250034390716e-02,  1.035541827475155e-01,  5.548270664019453e-01, -6.125458142837597e+00
sample_85   , -1.179733690407144e+00, -1.177093405048856e+00, -2.470235587044101e-01, -1.316491062112592e+00,  3.519479259574886e+00, -3.581141324616102e-01
sample_86   ,  8.531780353819968e-01,  7.691010402238132e-01, -1.261203688754549e+00,  2.615019620545915e-01,  8.126405663717604e-01, -5.466916540561681e+00
sample_87   , -9.233308085381915e-01, -8.174746590880334e-01,  1.387254667901126e+00,  7.797756944209799e-01,  8.557871677012242e-01,  6.106515093885141e+00
sample_88   , -1.233052563766835e+00, -1.271201391770381e+00, -4.735715875889579e+00, -2.101345880875686e+00,  5.085480371883560e+00, -3.612982764747525e+00
sample_89   ,  3.463954061794226e-01, -2.820688919048795e-01, -3.853111557802143e+00, -3.869397943127145e-02,  7.379992736861248e-02,  3.466249088873270e+00
sample_90   ,  1.738806324378026e-01, -1.042984913003573e+00,  1.417934847303743e+00, -1.897567912597411e-01,  5.283435543858381e-01,  6.719752793441637e+00
sample_91   ,  1.407021502324249e+00,  6.056935036490556e-01, -4.240523305658725e-01, -1.373777848922939e+00,  4.803970348970978e-02, -5.649672344106288e+00
sample_92   , -2.679235872424154e-01,  1.986632720837276e-01,  7.013823401936302e-01, -2.164982386269798e-01,  1.633885040429591e-02, -8.975180586789496e-01
sample_93   , -1.696393571975897e+00, -5.991133922488810e-01, -3.939800412555210e+00,  7.182182425056827e-01,  1.456565593358574e-01,  6.877496272023038e+00
sample_94   , -1.013813869405038e+00, -7.355429103393113e-01, -2.296629461516058e+01,  6.300064403018344e-01,  3.340083478222884e+00,  4.143651989914502e+00
sample_95   ,  1.371114245076065e+00,  4.323119804342490e-01,  2.070136092719499e+00,  3.510042888057697e-01,  9.069084411319067e-01, -3.700041889432435e+00
sample_96   ,  1.322428046489407e+00,  5.099073608993994e-01, -2.436257199538950e+00,  1.031136281143764e+00,  6.611372315064936e-01, -1.781528855270229e+00
