# c0 + a0 * (surf_bond_length_max / surf_bond_length_min) + a1 * (site_bond_length_avg + surf_bond_length_min) + a2 * (surf_bond_length_std / lattice_param_gamma) + a3 * surf_bond_length_sum
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.493934447192783; Max AE: 1.64009523770212
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.466800897118270e-02, -1.499881928245702e-01, -6.579237570592307e-02,  8.043336035071494e-01,  1.033200991505608e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         34|12|div; (surf_bond_length_max / surf_bond_length_min); $\left(\frac{ surf_{bond, length, max} }{ surf_{bond, length, min} } \right)$; (surf_bond_length_max ./ surf_bond_length_min); surf_bond_length_max,surf_bond_length_min
# 1;  1; Unitless;                                         27|12|add; (site_bond_length_avg + surf_bond_length_min); $\left(site_{bond, length, avg} + surf_{bond, length, min}\right)$; (site_bond_length_avg + surf_bond_length_min); site_bond_length_avg,surf_bond_length_min
# 2;  1; Unitless;                                         33|5|div; (surf_bond_length_std / lattice_param_gamma); $\left(\frac{ surf_{bond, length, std} }{ lattice_{param, gamma} } \right)$; (surf_bond_length_std ./ lattice_param_gamma); surf_bond_length_std,lattice_param_gamma
# 3;  0; Unitless;                                         28; surf_bond_length_sum; $surf_{bond, length, sum}$; surf_bond_length_sum; surf_bond_length_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_68   ,  1.101878756532421e+00,  5.559556940655526e-01,  1.852819141168157e+00, -5.511837689569249e-01, -7.207338257701024e+00,  1.981999503091125e-02
sample_69   , -1.522458202093985e+00, -1.576654899058867e+00,  1.014467203599471e+02,  3.304687556895598e-01,  1.244056100134428e+01,  9.561890325769109e-01
sample_70   ,  8.743536162389141e-01,  5.920967384990528e-01,  6.195270898797935e-01,  3.476923808093775e+00,  1.846152286929473e-01,  1.398046464358813e+00
sample_71   ,  9.322703707672507e-01,  1.024281994823025e+00,  8.864344163230898e-01,  1.348887307787688e+00, -3.902314761426108e+00,  1.209108781917099e+00
sample_72   , -1.559376814947324e+00, -1.499020896321013e+00,  1.014467203599471e+02, -1.871320052493853e-01,  1.244056100134428e+01,  9.561890325769109e-01
sample_73   ,  4.748435749276483e-02,  2.039512734240406e-01,  8.190829843991326e+00, -2.702525471017108e-01, -7.803658723753154e-03,  3.390562268694268e-01
sample_74   , -1.238789902535031e-01,  1.852967994622826e-01,  1.823044693904524e+00, -2.356026554811168e-01, -4.381458805484759e-01,  1.709998811006187e-01
sample_75   , -1.197072237226564e+00, -1.792864042503817e+00,  7.997335231999111e-01,  1.238846015659245e+00,  2.587335627079823e+00, -1.784615630798343e+00
sample_76   ,  6.669215980133916e-02,  2.394075978395090e-01,  1.677896561000971e+00, -6.331036999270145e-01, -2.353076410198156e+00,  4.866665584727488e-03
sample_77   ,  8.560447246696887e-01,  2.087850371765805e-02, -1.701756193394546e+00, -3.304127416024411e-01,  8.318166355045170e+00,  6.008688840055006e-01
sample_78   , -1.970694962120995e+00, -1.488351857756867e+00, -9.844715467637192e+00,  1.056339336974789e+00, -8.471992427337250e-01, -1.915109673979488e+00
sample_79   ,  7.048802338076922e-01,  2.221752154074927e-01,  1.571419131220095e+00, -1.029614722443575e+00, -1.881021456159795e+00, -5.382608196899118e-02
sample_80   ,  5.703764146279091e-01,  2.670959961132015e-01,  2.566240455247299e+00,  6.938698187733925e-01,  8.674730151411100e-01,  5.663707358884733e-01
sample_81   , -1.519566284340953e+00, -1.678396873019651e+00, -7.470215105321468e-01,  1.659660216893839e+00,  4.037008562914614e-01, -1.770653768409327e+00
sample_82   , -1.476340169445467e+00, -4.249964376722749e-02, -1.520100369022543e-01, -8.543478768013353e-01,  6.877354197223392e+00,  3.347790489917265e-01
sample_83   , -1.066369575108189e+00, -1.409337591383292e+00, -1.473681574991377e+01,  1.014863491484542e+00, -9.567260253942403e-01, -1.922780643802824e+00
sample_84   ,  8.332030149161963e-01,  1.519666874345785e-01,  3.156249516690637e-01, -1.293796010714411e+00,  3.999166654081614e+00,  2.677058569833376e-01
sample_85   , -1.912017765928209e-01,  4.529453667302371e-02,  2.288423238005683e+00,  8.284747327400439e-01,  6.326315181906818e+00,  7.571657704390328e-01
sample_86   , -1.812354230920615e+00, -1.656430501784719e+00,  5.047227613917983e+00,  8.135251179962183e-01, -1.502623914505359e+00, -1.951393998457342e+00
sample_87   ,  9.025287301966769e-01,  6.321221419891008e-01,  3.252740965983196e-01,  1.682293237963967e+00, -3.383533575750136e+00,  8.159234711981799e-01
sample_88   , -7.472713090823667e-01,  1.910344134755605e-01,  1.624561331583533e+00, -2.776156048683776e-01, -1.313961956515193e+00,  9.503984644262528e-02
sample_89   , -1.864741135127659e+00, -1.599131979842153e+00,  2.771926193399869e-01,  2.786443888579891e+00, -1.070973384194865e-01, -1.485093530585783e+00
sample_90   , -5.785510175228054e-01, -8.513639627390028e-01, -1.473681574991377e+01, -2.705253526639068e+00, -9.567260253942403e-01, -1.922780643802824e+00
sample_91   ,  8.073355633184540e-01,  3.460350522534615e-01, -2.663261387892844e+00, -5.480647740919023e-02,  1.042639717053122e+00,  4.438652299743269e-01
sample_92   ,  9.063212665598809e-01,  4.219833008703013e-01,  5.310856629570355e+00,  1.125201709596536e-01, -5.524652143267275e+00,  1.777218938302808e-01
sample_93   , -3.830293522290377e-01,  4.681774305015982e-01,  2.220613703929416e+00,  4.910947225462997e-01, -3.067440010861159e+00,  4.503873082365072e-01
sample_94   ,  8.804155911302239e-01,  7.507319550368713e-01, -1.528593241368998e-01,  1.461875009577636e+00, -5.080306738031701e+00,  7.747734791619256e-01
sample_95   ,  1.013317781659036e-01, -1.608526263378716e-01,  7.515942711088827e-02, -2.161139128328990e+00,  4.416772514758033e-01, -5.783278874638464e-01
