# c0 + a0 * (surf_bond_length_std / surf_bond_length_min) + a1 * (site_bond_length_max + surf_bond_length_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.79184340175268; Max AE: 4.28000306237872
# Coefficients
# Task   a0                      a1                      c0
# all , -3.075184245894514e-02,  3.001831023804441e-01, -4.914047446775508e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         12|33|div; (surf_bond_length_std / surf_bond_length_min); $\left(\frac{ surf_{bond, length, std} }{ surf_{bond, length, min} } \right)$; (surf_bond_length_std ./ surf_bond_length_min); surf_bond_length_std,surf_bond_length_min
# 1;  1; Unitless;                                         45|37|add; (site_bond_length_max + surf_bond_length_sum); $\left(site_{bond, length, max} + surf_{bond, length, sum}\right)$; (site_bond_length_max + surf_bond_length_sum); site_bond_length_max,surf_bond_length_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_153  , -4.536413818872085e-01, -4.726632865241857e-01,  4.562811946644260e-01, -1.364138492119894e+00
sample_154  , -6.427614074920966e-02,  4.312997902831120e-01, -3.766711209272348e-01,  1.561903151987088e+00
sample_155  , -5.881883754766300e-03,  1.459752864541822e-02,  2.717113974248177e+00,  4.906813968681513e-01
sample_156  , -5.993648940232343e-01,  1.378322913929597e-02,  9.037026640089979e-01,  3.021963089894913e-01
sample_157  , -3.030359997358468e-02,  2.306575040026597e-01, -2.018102999611382e+00,  7.253492659439772e-01
sample_158  , -6.323471958134206e-01, -1.040539162542641e-01,  1.477244003330798e-01, -1.677997325655113e-01
sample_159  , -1.160069360364820e-01, -4.344614810519284e-01,  1.657304548589308e-02, -1.281922106370353e+00
sample_160  , -4.767451494281810e-01,  1.251534818335188e-01, -4.590780337310644e-01,  5.335958608643151e-01
sample_161  ,  2.247852319988978e-02, -1.225647130771315e-01, -5.969274056034362e-01, -3.057495755693786e-01
sample_162  , -1.326867792674784e+00, -1.422234685209060e+00, -1.664001638745954e+00, -4.744655231067506e+00
sample_163  , -8.305316735405138e-02,  6.786182928801290e-02,  7.664992929544167e-01,  4.682927458036457e-01
sample_164  ,  1.055065734399916e-02,  3.626001724892661e-01, -5.531620210950216e+00,  8.049524832377932e-01
sample_165  , -1.336916777133373e+00, -1.452473653054764e+00,  1.123698314392870e+00, -4.559808244358355e+00
sample_166  ,  3.044492461123115e+00,  5.411081875145706e-01, -1.057379705833688e+00,  1.857973628183732e+00
sample_167  , -2.655291863877058e-01, -3.643477911788918e-01, -1.296000598922532e-01, -1.063326865517822e+00
sample_168  ,  5.883893885406415e-01,  3.488004980967714e-02, -4.208635914296335e+00, -1.512503001202410e-01
sample_169  ,  1.340438426441774e+00,  1.324359532495077e-01,  1.973314910398803e-01,  6.251009239157437e-01
sample_170  , -1.349039922756301e-02,  8.197286940066895e-02, -1.503923839337104e+00,  2.827104997513216e-01
sample_171  ,  1.225057538008283e-02, -6.056405225251543e-02,  1.943405572583728e-01, -1.814641644173418e-02
sample_172  , -7.171333563524369e-01, -6.317530375143665e-01,  9.071319516909264e-01, -1.847927414234341e+00
sample_173  , -2.392023043375958e-02,  2.446625096133266e-01, -8.011772256949534e-01,  8.966704192219412e-01
sample_174  ,  1.614919761581880e+00,  4.646980205165958e-01, -2.018102999611382e+00,  1.505008462807495e+00
sample_175  , -1.119754328454979e+00, -1.574466648759059e+00,  9.071319516909264e-01, -4.988389364853809e+00
sample_176  ,  2.571398637013521e-03,  3.751398664093249e-01, -4.998421396801265e-01,  1.362199507236266e+00
sample_177  , -4.319392361277145e-03,  4.219633138126549e-01, -3.433701340061413e+00,  1.217627317198333e+00
sample_178  , -1.273162416611666e-01,  2.408408465669380e-01,  5.284566613827224e-01,  1.020151816019957e+00
sample_179  , -2.334910028593286e-01,  3.946453438386754e-01, -2.229422069617893e+00,  1.249993684093160e+00
sample_180  ,  1.986539377606708e+00,  4.533671241482504e-01, -3.973407606832696e+00,  1.266953372290447e+00
sample_181  ,  4.763888698197344e+00,  4.838856358186270e-01, -8.941508020870033e-01,  1.684069894931556e+00
sample_182  , -6.615904484647724e-02,  3.763248335386479e-01, -1.503923839337104e+00,  1.263285228321236e+00
sample_183  , -1.307054129185884e-01,  2.626638072461512e-01, -3.057111798216620e+00,  7.255320489017463e-01
sample_184  ,  1.308161968111418e+00,  5.411081875145706e-01, -1.057379705833688e+00,  1.857973628183732e+00
sample_185  , -8.969819946592228e-02, -2.736489100971198e-01,  4.117911245086782e-01, -7.057196030108154e-01
sample_186  ,  1.428419546040190e+00,  5.536789794966278e-01, -8.817464695059232e-01,  1.917843212626184e+00
sample_187  , -1.046005243237876e-01,  2.434035206151423e-01, -3.200525406782188e+00,  6.466784454164751e-01
