# c0 + a0 * (surf_bond_length_sum + lattice_param_c)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.863534203173803; Max AE: 4.36114801251555
# Coefficients
# Task   a0                      c0
# all ,  3.054959349264523e-01,  4.454737417144731e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         37|14|add; (surf_bond_length_sum + lattice_param_c); $\left(surf_{bond, length, sum} + lattice_{param, c}\right)$; (surf_bond_length_sum + lattice_param_c); surf_bond_length_sum,lattice_param_c
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_177  , -4.319392361277145e-03, -1.341327859236864e-02, -4.390656980623298e-02
sample_178  , -1.273162416611666e-01, -6.490528736954868e-02, -2.124587595091063e-01
sample_179  , -2.334910028593286e-01, -5.033221097829617e-02, -1.647557470459095e-01
sample_180  ,  1.986539377606708e+00, -3.534825219018969e-03, -1.157077661236317e-02
sample_181  ,  4.763888698197344e+00,  7.308551124925680e-01,  2.392356260545726e+00
sample_182  , -6.615904484647724e-02,  6.310547998261314e-01,  2.065673312406127e+00
sample_183  , -1.307054129185884e-01, -7.803511179807419e-02, -2.554374800989122e-01
sample_184  ,  1.308161968111418e+00,  7.627720028091733e-01,  2.496831923451975e+00
sample_185  , -8.969819946592228e-02, -2.084645465468602e-01, -6.823807544183780e-01
sample_186  ,  1.428419546040190e+00,  7.740830371538124e-01,  2.533857078458905e+00
sample_187  , -1.046005243237876e-01,  6.736975005826601e-01,  2.205258478299725e+00
sample_188  ,  1.502161899132233e+00,  7.428253195968756e-01,  2.431539129238200e+00
sample_189  , -7.613031601620820e-01, -6.564159148187036e-01, -2.148689523403101e+00
sample_190  , -1.760502192432471e-01,  7.892756586871898e-02,  2.583588088912562e-01
sample_191  , -8.526303274644829e-02, -8.860740951753920e-02, -2.900444797698252e-01
sample_192  , -1.230439377955221e+00, -8.023789273082667e-01, -2.626479882625732e+00
sample_193  , -1.343789512768419e+00, -7.369676997388361e-01, -2.412364995679108e+00
sample_194  , -4.482414256214896e-02,  6.220864458592328e-01,  2.036316607646511e+00
sample_195  , -1.465893700398669e-01,  7.892756586871898e-02,  2.583588088912562e-01
sample_196  , -1.087577876313107e+00, -7.277752394943139e-01, -2.382274709054720e+00
sample_197  ,  2.665440954222764e+00, -2.084645465468602e-01, -6.823807544183780e-01
sample_198  , -5.307541024530490e-01, -5.033221097829617e-02, -1.647557470459095e-01
sample_199  ,  3.094630255063986e-03, -8.548357670288442e-02, -2.798190317113859e-01
sample_200  , -1.221194749791205e-01, -5.534570076527642e-02, -1.811667339488522e-01
sample_201  ,  1.657235100840492e+00,  8.712111468314757e-01,  2.851792928247043e+00
sample_202  , -4.307258427669705e-02,  4.686185976971984e-01,  1.533960174658355e+00
sample_203  , -2.495578524874212e-01, -7.517861793397379e-01, -2.460871302659819e+00
sample_204  ,  1.712275455352905e+00,  7.745792813234457e-01,  2.535481467240880e+00
sample_205  , -1.244392813425292e+00, -5.741061406731172e-01, -1.879259509005684e+00
sample_206  , -9.108930873280154e-03, -1.120091133494064e-01, -3.666468209351867e-01
sample_207  , -2.254900402961593e-01, -5.033221097829617e-02, -1.647557470459095e-01
sample_208  , -3.904501993621875e-02,  7.428253195968756e-01,  2.431539129238200e+00
sample_209  , -4.225915697994535e-02, -7.369676997388361e-01, -2.412364995679108e+00
sample_210  ,  2.088169852409950e-02, -1.120091133494064e-01, -3.666468209351867e-01
sample_211  ,  3.037189846414583e-03,  8.712111468314757e-01,  2.851792928247043e+00
sample_212  , -6.451865305882808e-01, -6.494361643795345e-03, -2.125842245776166e-02
sample_213  , -1.813189267696192e-01,  6.397164291517057e-01,  2.094025995160022e+00
