# c0 + a0 * (Tx_vdw_radius + Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.483576854759311; Max AE: 1.40698752906753
# Coefficients
# Task   a0                      c0
# all ,  4.479200712713209e-01,  6.058454674954830e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         304|26|add; (Tx_vdw_radius + Tx_s_fill); $\left(Tx_{vdw, radius} + Tx_{s, fill}\right)$; (Tx_vdw_radius + Tx_s_fill); Tx_vdw_radius,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_154  ,  3.316675515434536e-01, -2.338740140087133e-01, -5.221333648767164e-01
sample_155  , -5.040767914322324e-01,  5.815331758441302e-01,  1.298296756815515e+00
sample_156  ,  7.586761514241768e-01,  5.866172371211292e-01,  1.309647132927416e+00
sample_157  ,  3.721785677586403e-01,  7.144343298261921e-02,  1.595004054626151e-01
sample_158  , -2.747122580831165e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_159  , -7.669810390057126e-01, -2.504825163876768e-01, -5.592125302104419e-01
sample_160  ,  8.091375860264277e-01,  7.486851467362613e-01,  1.671470413485348e+00
sample_161  ,  7.701894000487265e-01,  5.209310887976922e-01,  1.163000102494058e+00
sample_162  ,  2.447943554225508e-01,  5.851857537019369e-01,  1.306451287259841e+00
sample_163  ,  3.644525429088040e-01,  5.866172371211292e-01,  1.309647132927416e+00
sample_164  , -1.794982253562506e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_165  ,  7.703882470335809e-01,  5.250064231155827e-01,  1.172098454140421e+00
sample_166  ,  1.998100891030512e-01,  6.348171986528253e-01,  1.417255531441220e+00
sample_167  ,  6.221402213160614e-01,  5.778305535950318e-01,  1.290030500207300e+00
sample_168  ,  7.746384844297917e-01,  7.596513861731459e-01,  1.695952994508697e+00
sample_169  ,  2.264233917534042e-01,  6.550799066601204e-02,  1.462492861283983e-01
sample_170  , -2.509981588424425e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_171  ,  4.320385163334244e-01,  7.686565091659312e-01,  1.716057302331355e+00
sample_172  ,  2.955176207986684e-01, -7.245013097875758e-02, -1.617479001847900e-01
sample_173  ,  7.643038777042813e-01,  7.494354070589861e-01,  1.673145400544078e+00
sample_174  ,  7.821885539110529e-01,  7.420045837405888e-01,  1.656555781558470e+00
sample_175  ,  7.342035329200708e-01,  7.523946672580165e-01,  1.679752070771271e+00
sample_176  , -3.368718741033095e-02, -2.135550016650541e-01, -4.767703332849677e-01
sample_177  ,  2.272677906517954e-01,  4.328245983531950e-01,  9.662987352290761e-01
sample_178  ,  6.871657319603417e-01,  5.792495536966868e-01,  1.293198476354535e+00
sample_179  ,  8.315791367980166e-01,  8.720912474219390e-01,  1.946979613900094e+00
sample_180  , -7.108832566012107e-01, -1.692843954695772e+00, -3.779343823309844e+00
sample_181  ,  7.255636274023282e-01,  6.654295373955174e-01,  1.485598837995459e+00
sample_182  ,  5.958614589667233e-01,  5.804290357194690e-01,  1.295831718529717e+00
sample_183  ,  2.343274954959168e-01, -1.749782577636683e-01, -3.906461643190754e-01
sample_184  ,  1.305243604830535e-01,  5.965629485557183e-01,  1.331851343170463e+00
sample_185  ,  6.159776212919574e-01,  4.187897273987352e-01,  9.349653080070608e-01
sample_186  ,  3.722460534184978e-01,  7.144343298261921e-02,  1.595004054626151e-01
sample_187  ,  7.545966879882452e-01,  5.292467470850818e-01,  1.181565151976631e+00
sample_188  ,  7.052284870597892e-01,  5.792495536966868e-01,  1.293198476354535e+00
sample_189  ,  7.834690825953460e-01,  6.759560913715248e-01,  1.509099803125532e+00
sample_190  , -4.266634745733726e-02, -2.135550016650541e-01, -4.767703332849677e-01
sample_191  ,  7.887737780897967e-01,  6.646072248387096e-01,  1.483762991357745e+00
sample_192  ,  8.199095966510521e-01,  7.494354070589861e-01,  1.673145400544078e+00
sample_193  ,  1.377498867690801e+00,  6.712441243051332e-01,  1.498580142657945e+00
sample_194  ,  7.885536533799660e-01,  7.523946672580165e-01,  1.679752070771271e+00
sample_195  ,  8.266172208720990e-01,  5.111217084602345e-01,  1.141100257038114e+00
sample_196  ,  1.178286051421042e-01, -2.220083280140994e-01, -4.956427323829865e-01
sample_197  ,  7.429027272891474e-01,  5.851857537019369e-01,  1.306451287259841e+00
sample_198  , -1.264134206379949e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_199  , -4.453213737004368e-01, -2.468140585883132e-01, -5.510225471428124e-01
sample_200  ,  4.895876863266471e-01,  5.831459829076077e-01,  1.301897414984058e+00
sample_201  , -1.117210369042069e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_202  ,  7.585884922666315e-01,  5.292467470850818e-01,  1.181565151976631e+00
sample_203  , -1.286977740632813e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_204  ,  8.115533092649513e-01,  5.111217084602345e-01,  1.141100257038114e+00
sample_205  ,  9.933614982993394e-01,  6.728458010801057e-01,  1.502155951999167e+00
sample_206  ,  8.137126804445131e-01,  7.478759326178506e-01,  1.669663809650619e+00
sample_207  , -6.690864832094463e-02, -2.480453456309382e-01, -5.537714461576082e-01
sample_208  , -2.720674276157035e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_209  ,  8.409759944140097e-01,  7.445024089179870e-01,  1.662132279102572e+00
sample_210  ,  7.536115842513212e-01,  6.646072248387096e-01,  1.483762991357745e+00
