# c0 + a0 * (site_d_fill - CN_p_fill) + a1 * (CN_p_var / Tx_tot_center) + a2 * (surf_charge_min / Tx_s_skew) + a3 * surf_tot_center
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.586024856497595; Max AE: 2.667718058067
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  2.256577913868844e-01, -3.806418618345165e-02, -1.621188097232084e-01, -5.287387342308726e-01, -1.731940934647200e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         42|28|sub; (site_d_fill - CN_p_fill); $\left(site_{d, fill} - CN_{p, fill}\right)$; (site_d_fill - CN_p_fill); site_d_fill,CN_p_fill
# 1;  1; Unitless;                                         110|62|div; (CN_p_var / Tx_tot_center); $\left(\frac{ CN_{p, var} }{ Tx_{tot, center} } \right)$; (CN_p_var ./ Tx_tot_center); CN_p_var,Tx_tot_center
# 2;  1; Unitless;                                         136|36|div; (surf_charge_min / Tx_s_skew); $\left(\frac{ surf_{charge, min} }{ Tx_{s, skew} } \right)$; (surf_charge_min ./ Tx_s_skew); surf_charge_min,Tx_s_skew
# 3;  0; Unitless;                                         113; surf_tot_center; $surf_{tot, center}$; surf_tot_center; surf_tot_center
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_81   , -7.766712762179345e-01, -3.434856931045484e-01, -1.554156279020642e-01,  1.124033188908657e+00, -2.582656393539783e+00,  9.667016828446762e-01
sample_82   ,  2.644821905365704e+00,  7.652408491734307e-01,  4.973839308389227e-02, -3.843065944985386e-03, -6.520844115004242e-01, -1.553413059652848e+00
sample_83   , -2.286137785084873e+00, -2.309979464872131e+00, -4.808167561988314e+00, -5.092406570003040e+00,  4.887603770659156e+00,  8.572299994531075e-01
sample_84   ,  1.336204862452594e+00,  4.203066723590684e-01, -4.365815055238285e-01,  1.474217609986320e+00, -2.935271730248496e-01, -1.324940573549884e+00
sample_85   , -1.144062757753777e-01, -8.325130257537260e-02, -9.897393799083902e-02, -9.804441832634567e-01,  9.637279543980565e-01, -4.372587728177382e-01
sample_86   , -5.180951377865519e-02,  1.761203559960532e-01, -1.373267165444000e+00,  1.444014229186204e-01, -7.666831178701411e-02, -1.233633910223253e+00
sample_87   , -1.165967476596955e+00, -9.513090557666547e-01,  2.206493214413053e-01,  7.067750699438420e-01,  1.116424575191324e+00,  1.172620652851107e+00
sample_88   , -3.017690329650647e-01, -7.120316064787126e-01,  1.281004684388678e+00,  7.067750699438420e-01,  1.116424575191324e+00,  1.172620652851107e+00
sample_89   , -3.923987728667927e-01, -3.349193231501298e-01, -9.032896008467455e-01,  1.013120315501052e+00, -2.477721033808246e+00,  6.071287331620091e-01
sample_90   , -2.835764587664248e-03,  2.844627456987795e-01, -2.365393780581586e+00,  6.385523831183816e-01, -6.010102481607791e-01, -1.736769460480778e+00
