# c0 + a0 * (M_sp_center / surf_charge_sum) + a1 * (Tx_charge_sum + Tx_s_var)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.382323635476253; Max AE: 0.986170952529153
# Coefficients
# Task   a0                      a1                      c0
# all , -8.016061174678027e-02,  4.776511355302119e-01,  5.800812395821423e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         128|68|div; (M_sp_center / surf_charge_sum); $\left(\frac{ M_{sp, center} }{ surf_{charge, sum} } \right)$; (M_sp_center ./ surf_charge_sum); M_sp_center,surf_charge_sum
# 1;  1; Unitless;                                         96|44|add; (Tx_charge_sum + Tx_s_var); $\left(Tx_{charge, sum} + Tx_{s, var}\right)$; (Tx_charge_sum + Tx_s_var); Tx_charge_sum,Tx_s_var
# Number of Samples Per Task
# Task, n_samples               
# all , 148                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_105  , -1.469906328966349e+00, -1.320585449256198e+00,  1.244239117805541e+00, -2.677382108496960e+00
sample_106  ,  7.278198295587399e-01,  2.121774817532399e-01,  6.753010619206351e-01,  4.360963233147360e-01
sample_107  ,  1.289434088199581e-01,  2.284201132083037e-01, -3.780088752853170e-01,  2.933324264077750e-01
sample_108  ,  5.037751254316847e-01,  2.390867370381728e-02, -3.695571124942323e-01, -1.334098670080053e-01
sample_109  ,  1.122827014550894e+00,  1.674023394661642e+00, -2.771417278221437e+00,  2.918148126515733e+00
sample_110  ,  7.734691969325808e-01,  1.383073372484618e+00, -2.242579006643789e+00,  2.397772470889290e+00
sample_111  , -1.010805497144063e+00, -7.362532824749602e-01, -4.049928641814889e-01, -1.730815276428359e+00
sample_112  , -3.196010938148417e-01,  4.171323350030749e-01,  8.369271531005635e-01,  8.923098301687900e-01
sample_113  , -2.099526744887189e-01, -7.646799520240551e-03,  3.622653846859150e-01, -7.665743029523936e-02
sample_114  ,  4.749327789812956e-01,  5.303354444867902e-01, -9.952327943032686e-01,  8.218317129530601e-01
sample_115  ,  1.792722200292548e+00,  1.214492978271599e+00,  4.995572690109892e-01,  2.505028422619912e+00
sample_116  ,  6.453844112707372e-01,  6.760641642480054e-01, -1.604450009387027e+00,  1.024685821121097e+00
sample_117  , -1.542507111742062e+00, -1.187795621886701e+00, -4.123079628101545e-01, -2.677382108496960e+00
sample_118  , -3.429736697026898e-01,  4.171323350030749e-01,  8.369271531005635e-01,  8.923098301687900e-01
sample_119  ,  7.278176247601720e-01,  2.121774817532399e-01,  6.753010619206351e-01,  4.360963233147360e-01
sample_120  , -8.419514370176762e-01, -6.714106240617402e-01, -8.191986917581578e-01, -1.664575161976477e+00
sample_121  , -1.092168624451449e-01, -2.518918018037505e-01,  3.100919581199169e+00, -1.283956230678543e-01
sample_122  ,  1.162051571584598e+00,  9.237220908022153e-01,  3.722012295709398e+00,  2.437077320259978e+00
sample_123  , -9.510373007367430e-01, -1.175487337965753e+00, -5.658532471179736e-01, -2.677382108496960e+00
sample_124  ,  1.581562605042138e+00,  1.400876306364887e+00, -2.132397529918603e+00,  2.453535236800350e+00
sample_125  , -1.412249961916119e-01, -2.518918018037505e-01,  3.100919581199169e+00, -1.283956230678543e-01
sample_126  ,  3.494283615477156e-01,  1.827118560135437e-01,  5.900833100641092e-01,  3.601062750132497e-01
sample_127  ,  1.528699713837156e+00,  1.400876306364887e+00, -2.132397529918603e+00,  2.453535236800350e+00
sample_128  , -6.114850636252557e-01, -7.362532824749602e-01, -4.049928641814889e-01, -1.730815276428359e+00
sample_129  ,  3.102717002010228e-01,  1.391930427439223e-01, -1.004415466657935e-01,  1.531106230470994e-01
sample_130  ,  1.677080084054119e+00,  1.712570648560994e+00, -4.235290444612702e+00,  2.753178949690059e+00
sample_131  ,  4.746287585392230e-01,  5.303354444867902e-01, -9.952327943032686e-01,  8.218317129530601e-01
sample_132  , -4.619782532650376e-01, -3.894889437689255e-01,  1.091148264500629e+01,  8.943222875137937e-01
sample_133  , -3.840220775753668e-01,  5.302226541240455e-02,  5.335643908291839e+00,  8.850028603755054e-01
sample_134  , -1.448345613444517e+00, -1.330620724704730e+00,  1.369428724394771e+00, -2.677382108496960e+00
sample_135  , -5.701608748401711e-01, -3.289684129030064e-01,  1.091910728629808e+01,  1.022306337438349e+00
sample_136  ,  1.617130218363617e+00,  1.228192625800094e+00,  6.358708942657491e-01,  2.556586200434051e+00
sample_137  , -5.477164281246814e-01, -1.164691573970461e+00, -7.005299138753954e-01, -2.677382108496960e+00
sample_138  , -1.317412742751377e+00, -1.330620724704730e+00,  1.369428724394771e+00, -2.677382108496960e+00
sample_139  , -8.661415354870079e-02, -3.894889437689255e-01,  1.091148264500629e+01,  8.943222875137937e-01
sample_140  , -1.543153298649784e+00, -1.226618364691572e+00,  7.200399488183780e-02, -2.677382108496960e+00
sample_141  ,  1.718594640499550e+00,  1.090019520326801e+00,  1.224206133947470e+00,  2.366045896060671e+00
sample_142  ,  1.452601190106146e-01,  1.827118560135437e-01,  5.900833100641092e-01,  3.601062750132497e-01
sample_143  ,  2.094544314590650e-01,  1.178864107349780e+00, -1.078634989265239e+00,  2.165580411846747e+00
sample_144  , -1.512423494456271e+00, -1.460956175914843e+00,  1.630411109258234e+01, -4.438737080962735e-01
sample_145  , -1.473239495370442e-01, -7.646799520240551e-03,  3.622653846859150e-01, -7.665743029523936e-02
sample_146  ,  1.615400388552031e+00,  1.228192625800094e+00,  6.358708942657491e-01,  2.556586200434051e+00
sample_147  , -3.693850003043497e-01, -7.567143657516615e-01,  2.577696750205551e-01, -1.662425682269176e+00
