# c0 + a0 * (en_allred_rochow_std / M_heat_form) + a1 * (c6_sum / M_sp_kurt) + a2 * (lattice_constant_av - CN_tDOS_at_EF) + a3 * (c6_gb_av - Tx_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.314801926976811; Max AE: 1.15438265200766
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -4.204625866114849e-02, -3.742791284179475e-02,  2.424163311859181e-01, -4.496791955043434e-01,  5.816253025751934e-03, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         18|10|div; (en_allred_rochow_std / M_heat_form); $\left(\frac{ en_{allred, rochow, std} }{ M_{heat, form} } \right)$; (en_allred_rochow_std ./ M_heat_form); en_allred_rochow_std,M_heat_form
# 1;  1; Unitless;                                         107|313|div; (c6_sum / M_sp_kurt); $\left(\frac{ c6_{sum} }{ M_{sp, kurt} } \right)$; (c6_sum ./ M_sp_kurt); c6_sum,M_sp_kurt
# 2;  1; Unitless;                                         370|237|sub; (lattice_constant_av - CN_tDOS_at_EF); $\left(lattice_{constant, av} - CN_{tDOS, at, EF}\right)$; (lattice_constant_av - CN_tDOS_at_EF); lattice_constant_av,CN_tDOS_at_EF
# 3;  1; Unitless;                                         354|353|sub; (c6_gb_av - Tx_tot_fill); $\left(c6_{gb, av} - Tx_{tot, fill}\right)$; (c6_gb_av - Tx_tot_fill); c6_gb_av,Tx_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_66   , -2.438262378683324e-01, -9.211453292100989e-02, -2.218697449313749e-02, -4.974053287471958e+00, -2.615779416662189e-01,  4.928431989002751e-01
sample_67   , -7.152591820729946e-02,  1.449700838235304e-02, -1.300514971333240e-01, -1.686353985729528e+00, -8.335464835307971e-01, -3.161390348992736e-01
sample_68   ,  1.101878756532421e+00,  7.736636799736762e-01, -2.117835788145062e+00,  3.011611122085694e+00, -7.175750711549915e-01, -2.147020809369609e+00
sample_69   , -1.522458202093985e+00, -1.700259369033458e+00,  1.373215420850423e-01, -2.152305338694212e+00, -6.209378784040788e+00,  6.128885672075175e-01
sample_70   ,  8.743536162389141e-01,  9.934032004057024e-01, -9.796822158161186e+00,  7.111986039328603e-01,  2.268425652070191e+00, -1.164885647427150e-01
sample_71   ,  9.322703707672507e-01,  6.122679389373973e-01, -3.199157187342038e+00,  9.208909403627019e-01,  9.441656202627116e-01, -6.171620974380602e-01
sample_72   , -1.559376814947324e+00, -1.700259369033458e+00,  1.373215420850423e-01, -2.152305338694212e+00, -6.209378784040788e+00,  6.128885672075175e-01
sample_73   ,  4.748435749276483e-02, -3.892685300245653e-01, -2.014638930813528e-01,  1.807227588639455e+00, -4.253636414716379e-01,  5.177018156027369e-01
sample_74   , -1.238789902535031e-01, -7.603245136519486e-02, -6.397221817888932e-01, -3.141046890474124e+00, -5.435125307259991e-01,  2.102679982963304e-01
sample_75   , -1.197072237226564e+00, -1.207857281273015e+00, -3.093339683080487e-01, -9.848306116864901e-01, -5.041155264460616e-01,  2.538107610128751e+00
